path,class,prompt,source_id
images/artbench_0801_impressionism.jpg,impressionism,an impressionism painting,801
images/artbench_0802_impressionism.jpg,impressionism,an impressionism painting,802
images/artbench_0803_impressionism.jpg,impressionism,an impressionism painting,803
images/artbench_0804_impressionism.jpg,impressionism,an impressionism painting,804
images/artbench_0805_impressionism.jpg,impressionism,an impressionism painting,805
images/artbench_0806_impressionism.jpg,impressionism,an impressionism painting,806
images/artbench_0807_impressionism.jpg,impressionism,an impressionism painting,807
images/artbench_0808_impressionism.jpg,impressionism,an impressionism painting,808
images/artbench_0809_impressionism.jpg,impressionism,an impressionism painting,809
images/artbench_0810_impressionism.jpg,impressionism,an impressionism painting,810
images/artbench_0811_impressionism.jpg,impressionism,an impressionism painting,811
images/artbench_0812_impressionism.jpg,impressionism,an impressionism painting,812
images/artbench_0813_impressionism.jpg,impressionism,an impressionism painting,813
images/artbench_0814_impressionism.jpg,impressionism,an impressionism painting,814
images/artbench_0815_impressionism.jpg,impressionism,an impressionism painting,815
images/artbench_0816_impressionism.jpg,impressionism,an impressionism painting,816
images/artbench_0817_impressionism.jpg,impressionism,an impressionism painting,817
images/artbench_0818_impressionism.jpg,impressionism,an impressionism painting,818
images/artbench_0819_impressionism.jpg,impressionism,an impressionism painting,819
images/artbench_0820_impressionism.jpg,impressionism,an impressionism painting,820
images/artbench_0821_impressionism.jpg,impressionism,an impressionism painting,821
images/artbench_0822_impressionism.jpg,impressionism,an impressionism painting,822
images/artbench_0823_impressionism.jpg,impressionism,an impressionism painting,823
images/artbench_0824_impressionism.jpg,impressionism,an impressionism painting,824
images/artbench_0825_impressionism.jpg,impressionism,an impressionism painting,825
images/artbench_0826_impressionism.jpg,impressionism,an impressionism painting,826
images/artbench_0827_impressionism.jpg,impressionism,an impressionism painting,827
images/artbench_0828_impressionism.jpg,impressionism,an impressionism painting,828
images/artbench_0829_impressionism.jpg,impressionism,an impressionism painting,829
images/artbench_0830_impressionism.jpg,impressionism,an impressionism painting,830
images/artbench_0831_impressionism.jpg,impressionism,an impressionism painting,831
images/artbench_0832_impressionism.jpg,impressionism,an impressionism painting,832
images/artbench_0833_impressionism.jpg,impressionism,an impressionism painting,833
images/artbench_0834_impressionism.jpg,impressionism,an impressionism painting,834
images/artbench_0835_impressionism.jpg,impressionism,an impressionism painting,835
images/artbench_0836_impressionism.jpg,impressionism,an impressionism painting,836
images/artbench_0837_impressionism.jpg,impressionism,an impressionism painting,837
images/artbench_0838_impressionism.jpg,impressionism,an impressionism painting,838
images/artbench_0839_impressionism.jpg,impressionism,an impressionism painting,839
images/artbench_0840_impressionism.jpg,impressionism,an impressionism painting,840
images/artbench_0841_impressionism.jpg,impressionism,an impressionism painting,841
images/artbench_0842_impressionism.jpg,impressionism,an impressionism painting,842
images/artbench_0843_impressionism.jpg,impressionism,an impressionism painting,843
images/artbench_0844_impressionism.jpg,impressionism,an impressionism painting,844
images/artbench_0845_impressionism.jpg,impressionism,an impressionism painting,845
images/artbench_0846_impressionism.jpg,impressionism,an impressionism painting,846
images/artbench_0847_impressionism.jpg,impressionism,an impressionism painting,847
images/artbench_0848_impressionism.jpg,impressionism,an impressionism painting,848
images/artbench_0849_impressionism.jpg,impressionism,an impressionism painting,849
images/artbench_0850_impressionism.jpg,impressionism,an impressionism painting,850
images/artbench_0851_impressionism.jpg,impressionism,an impressionism painting,851
images/artbench_0852_impressionism.jpg,impressionism,an impressionism painting,852
images/artbench_0853_impressionism.jpg,impressionism,an impressionism painting,853
images/artbench_0854_impressionism.jpg,impressionism,an impressionism painting,854
images/artbench_0855_impressionism.jpg,impressionism,an impressionism painting,855
images/artbench_0856_impressionism.jpg,impressionism,an impressionism painting,856
images/artbench_0857_impressionism.jpg,impressionism,an impressionism painting,857
images/artbench_0858_impressionism.jpg,impressionism,an impressionism painting,858
images/artbench_0859_impressionism.jpg,impressionism,an impressionism painting,859
images/artbench_0860_impressionism.jpg,impressionism,an impressionism painting,860
images/artbench_0861_impressionism.jpg,impressionism,an impressionism painting,861
images/artbench_0862_impressionism.jpg,impressionism,an impressionism painting,862
images/artbench_0863_impressionism.jpg,impressionism,an impressionism painting,863
images/artbench_0864_impressionism.jpg,impressionism,an impressionism painting,864
images/artbench_0865_impressionism.jpg,impressionism,an impressionism painting,865
images/artbench_0866_impressionism.jpg,impressionism,an impressionism painting,866
images/artbench_0867_impressionism.jpg,impressionism,an impressionism painting,867
images/artbench_0868_impressionism.jpg,impressionism,an impressionism painting,868
images/artbench_0869_impressionism.jpg,impressionism,an impressionism painting,869
images/artbench_0870_impressionism.jpg,impressionism,an impressionism painting,870
images/artbench_0871_impressionism.jpg,impressionism,an impressionism painting,871
images/artbench_0872_impressionism.jpg,impressionism,an impressionism painting,872
images/artbench_0873_impressionism.jpg,impressionism,an impressionism painting,873
images/artbench_0874_impressionism.jpg,impressionism,an impressionism painting,874
images/artbench_0875_impressionism.jpg,impressionism,an impressionism painting,875
images/artbench_0876_impressionism.jpg,impressionism,an impressionism painting,876
images/artbench_0877_impressionism.jpg,impressionism,an impressionism painting,877
images/artbench_0878_impressionism.jpg,impressionism,an impressionism painting,878
images/artbench_0879_impressionism.jpg,impressionism,an impressionism painting,879
images/artbench_0880_impressionism.jpg,impressionism,an impressionism painting,880
images/artbench_0881_impressionism.jpg,impressionism,an impressionism painting,881
images/artbench_0882_impressionism.jpg,impressionism,an impressionism painting,882
images/artbench_0883_impressionism.jpg,impressionism,an impressionism painting,883
images/artbench_0884_impressionism.jpg,impressionism,an impressionism painting,884
images/artbench_0885_impressionism.jpg,impressionism,an impressionism painting,885
images/artbench_0886_impressionism.jpg,impressionism,an impressionism painting,886
images/artbench_0887_impressionism.jpg,impressionism,an impressionism painting,887
images/artbench_0888_impressionism.jpg,impressionism,an impressionism painting,888
images/artbench_0889_impressionism.jpg,impressionism,an impressionism painting,889
images/artbench_0890_impressionism.jpg,impressionism,an impressionism painting,890
images/artbench_0891_impressionism.jpg,impressionism,an impressionism painting,891
images/artbench_0892_impressionism.jpg,impressionism,an impressionism painting,892
images/artbench_0893_impressionism.jpg,impressionism,an impressionism painting,893
images/artbench_0894_impressionism.jpg,impressionism,an impressionism painting,894
images/artbench_0895_impressionism.jpg,impressionism,an impressionism painting,895
images/artbench_0896_impressionism.jpg,impressionism,an impressionism painting,896
images/artbench_0897_impressionism.jpg,impressionism,an impressionism painting,897
images/artbench_0898_impressionism.jpg,impressionism,an impressionism painting,898
images/artbench_0899_impressionism.jpg,impressionism,an impressionism painting,899
images/artbench_0900_baroque.jpg,baroque,a baroque painting,900
images/artbench_0901_baroque.jpg,baroque,a baroque painting,901
images/artbench_0902_baroque.jpg,baroque,a baroque painting,902
images/artbench_0903_baroque.jpg,baroque,a baroque painting,903
images/artbench_0904_baroque.jpg,baroque,a baroque painting,904
images/artbench_0905_baroque.jpg,baroque,a baroque painting,905
images/artbench_0906_baroque.jpg,baroque,a baroque painting,906
images/artbench_0907_baroque.jpg,baroque,a baroque painting,907
images/artbench_0908_baroque.jpg,baroque,a baroque painting,908
images/artbench_0909_baroque.jpg,baroque,a baroque painting,909
images/artbench_0910_baroque.jpg,baroque,a baroque painting,910
images/artbench_0911_baroque.jpg,baroque,a baroque painting,911
images/artbench_0912_baroque.jpg,baroque,a baroque painting,912
images/artbench_0913_baroque.jpg,baroque,a baroque painting,913
images/artbench_0914_baroque.jpg,baroque,a baroque painting,914
images/artbench_0915_baroque.jpg,baroque,a baroque painting,915
images/artbench_0916_baroque.jpg,baroque,a baroque painting,916
images/artbench_0917_baroque.jpg,baroque,a baroque painting,917
images/artbench_0918_baroque.jpg,baroque,a baroque painting,918
images/artbench_0919_baroque.jpg,baroque,a baroque painting,919
images/artbench_0920_baroque.jpg,baroque,a baroque painting,920
images/artbench_0921_baroque.jpg,baroque,a baroque painting,921
images/artbench_0922_baroque.jpg,baroque,a baroque painting,922
images/artbench_0923_baroque.jpg,baroque,a baroque painting,923
images/artbench_0924_baroque.jpg,baroque,a baroque painting,924
images/artbench_0925_baroque.jpg,baroque,a baroque painting,925
images/artbench_0926_baroque.jpg,baroque,a baroque painting,926
images/artbench_0927_baroque.jpg,baroque,a baroque painting,927
images/artbench_0928_baroque.jpg,baroque,a baroque painting,928
images/artbench_0929_baroque.jpg,baroque,a baroque painting,929
images/artbench_0930_baroque.jpg,baroque,a baroque painting,930
images/artbench_0931_baroque.jpg,baroque,a baroque painting,931
images/artbench_0932_baroque.jpg,baroque,a baroque painting,932
images/artbench_0933_baroque.jpg,baroque,a baroque painting,933
images/artbench_0934_baroque.jpg,baroque,a baroque painting,934
images/artbench_0935_baroque.jpg,baroque,a baroque painting,935
images/artbench_0936_baroque.jpg,baroque,a baroque painting,936
images/artbench_0937_baroque.jpg,baroque,a baroque painting,937
images/artbench_0938_baroque.jpg,baroque,a baroque painting,938
images/artbench_0939_baroque.jpg,baroque,a baroque painting,939
images/artbench_0940_baroque.jpg,baroque,a baroque painting,940
images/artbench_0941_baroque.jpg,baroque,a baroque painting,941
images/artbench_0942_baroque.jpg,baroque,a baroque painting,942
images/artbench_0943_baroque.jpg,baroque,a baroque painting,943
images/artbench_0944_baroque.jpg,baroque,a baroque painting,944
images/artbench_0945_baroque.jpg,baroque,a baroque painting,945
images/artbench_0946_baroque.jpg,baroque,a baroque painting,946
images/artbench_0947_baroque.jpg,baroque,a baroque painting,947
images/artbench_0948_baroque.jpg,baroque,a baroque painting,948
images/artbench_0949_baroque.jpg,baroque,a baroque painting,949
images/artbench_0950_baroque.jpg,baroque,a baroque painting,950
images/artbench_0951_baroque.jpg,baroque,a baroque painting,951
images/artbench_0952_baroque.jpg,baroque,a baroque painting,952
images/artbench_0953_baroque.jpg,baroque,a baroque painting,953
images/artbench_0954_baroque.jpg,baroque,a baroque painting,954
images/artbench_0955_baroque.jpg,baroque,a baroque painting,955
images/artbench_0956_baroque.jpg,baroque,a baroque painting,956
images/artbench_0957_baroque.jpg,baroque,a baroque painting,957
images/artbench_0958_baroque.jpg,baroque,a baroque painting,958
images/artbench_0959_baroque.jpg,baroque,a baroque painting,959
images/artbench_0960_baroque.jpg,baroque,a baroque painting,960
images/artbench_0961_baroque.jpg,baroque,a baroque painting,961
images/artbench_0962_baroque.jpg,baroque,a baroque painting,962
images/artbench_0963_baroque.jpg,baroque,a baroque painting,963
images/artbench_0964_baroque.jpg,baroque,a baroque painting,964
images/artbench_0965_baroque.jpg,baroque,a baroque painting,965
images/artbench_0966_baroque.jpg,baroque,a baroque painting,966
images/artbench_0967_baroque.jpg,baroque,a baroque painting,967
images/artbench_0968_baroque.jpg,baroque,a baroque painting,968
images/artbench_0969_baroque.jpg,baroque,a baroque painting,969
images/artbench_0970_baroque.jpg,baroque,a baroque painting,970
images/artbench_0971_baroque.jpg,baroque,a baroque painting,971
images/artbench_0972_baroque.jpg,baroque,a baroque painting,972
images/artbench_0973_baroque.jpg,baroque,a baroque painting,973
images/artbench_0974_baroque.jpg,baroque,a baroque painting,974
images/artbench_0975_baroque.jpg,baroque,a baroque painting,975
images/artbench_0976_baroque.jpg,baroque,a baroque painting,976
images/artbench_0977_baroque.jpg,baroque,a baroque painting,977
images/artbench_0978_baroque.jpg,baroque,a baroque painting,978
images/artbench_0979_baroque.jpg,baroque,a baroque painting,979
images/artbench_0980_baroque.jpg,baroque,a baroque painting,980
images/artbench_0981_baroque.jpg,baroque,a baroque painting,981
images/artbench_0982_baroque.jpg,baroque,a baroque painting,982
images/artbench_0983_baroque.jpg,baroque,a baroque painting,983
images/artbench_0984_baroque.jpg,baroque,a baroque painting,984
images/artbench_0985_baroque.jpg,baroque,a baroque painting,985
images/artbench_0986_baroque.jpg,baroque,a baroque painting,986
images/artbench_0987_baroque.jpg,baroque,a baroque painting,987
images/artbench_0988_baroque.jpg,baroque,a baroque painting,988
images/artbench_0989_baroque.jpg,baroque,a baroque painting,989
images/artbench_0990_baroque.jpg,baroque,a baroque painting,990
images/artbench_0991_baroque.jpg,baroque,a baroque painting,991
images/artbench_0992_baroque.jpg,baroque,a baroque painting,992
images/artbench_0993_baroque.jpg,baroque,a baroque painting,993
images/artbench_0994_baroque.jpg,baroque,a baroque painting,994
images/artbench_0995_baroque.jpg,baroque,a baroque painting,995
images/artbench_0996_baroque.jpg,baroque,a baroque painting,996
images/artbench_0997_baroque.jpg,baroque,a baroque painting,997
images/artbench_0998_baroque.jpg,baroque,a baroque painting,998
images/artbench_0999_baroque.jpg,baroque,a baroque painting,999
